"sequencial","dataadmissao","transferido","codigoatleta","codigoclube"
3856,2009-03-14,false,5304,34
3857,2009-03-14,false,5305,34
3858,2009-03-14,false,5306,34
3859,2009-03-14,false,5307,34
3860,2009-03-14,false,5308,34
3861,2009-03-14,false,5310,34
3862,2009-03-14,false,5311,34
3863,2009-03-14,false,5312,34
3864,2009-03-14,false,5313,34
3865,2008-11-09,false,5314,34
3866,2005-11-25,false,5315,34
3867,2001-12-08,false,5318,34
3868,2008-11-09,false,5320,34
3869,2008-11-09,false,5323,34
3870,2008-11-09,false,5324,34
3871,2006-09-03,false,5325,11
3872,2006-09-03,false,5328,11
3873,2006-09-03,false,5330,11
3874,2006-09-03,false,5332,11
3875,2006-09-03,false,5333,11
3876,2005-05-08,false,5335,11
3877,2006-09-03,false,5336,11
3878,2006-09-03,false,5338,11
3879,2006-09-03,false,5340,11
3880,2006-09-03,false,5341,11
3881,2006-09-03,false,5342,11
345,2008-06-19,false,360,18
3882,2006-04-02,false,5345,11
3883,2005-10-01,false,5346,11
3884,2003-04-06,false,5349,11
3885,2004-07-31,false,5351,11
3886,2004-02-01,false,5352,11
3887,2006-09-03,false,5353,11
3888,2006-09-03,false,5354,11
3889,2006-09-03,false,5357,11
3890,2006-04-02,false,5358,11
3891,2004-02-01,false,5359,11
3892,2006-09-03,false,5361,11
3893,2002-11-03,false,5363,11
3894,2002-11-03,false,5365,11
3895,2006-04-02,false,5367,11
3896,2006-04-02,false,5369,11
3897,2006-04-02,false,5370,11
3898,2006-04-02,false,5371,11
3899,2006-04-02,false,5372,11
3900,2006-04-02,false,5373,11
3901,2006-04-02,false,5375,11
3902,2006-04-02,false,5376,11
3903,2006-04-02,false,5377,11
3904,2006-04-02,false,5378,11
3905,2006-04-02,false,5380,11
3906,2006-04-02,false,5381,11
3907,2005-10-01,false,5383,11
3908,2005-10-01,false,5384,11
3909,2005-05-08,false,5387,11
3910,2005-10-01,false,5389,11
3911,2006-04-02,false,5391,11
3912,2002-11-03,false,5392,11
3913,2005-05-08,false,5394,11
3914,2004-12-19,false,5395,11
3915,2004-02-01,false,5396,11
3916,2004-02-01,false,5399,11
3917,2006-04-02,false,5402,11
3918,2004-07-31,false,5406,11
3919,2005-10-01,false,5415,11
3920,2005-10-01,false,5417,11
3921,2005-10-01,false,5418,11
3922,2005-05-08,false,5422,11
3923,2004-02-01,false,5423,11
3924,2004-12-19,false,5425,11
3925,2005-10-01,false,5427,11
3926,2005-10-01,false,5429,11
3927,2004-02-01,false,5433,11
3928,2004-07-31,false,5434,11
3929,2004-02-01,false,5435,11
3930,2003-08-31,false,5436,11
3931,2005-10-01,false,5437,11
3932,2005-05-08,false,5440,11
3933,2005-05-08,false,5441,11
3934,2005-05-08,false,5442,11
3935,2005-05-08,false,5443,11
3936,2005-05-08,false,5444,11
3937,2004-12-19,false,5445,11
346,2007-12-13,false,361,18
3938,2004-12-19,false,5446,11
3939,2004-12-19,false,5447,11
3940,2004-12-19,false,5448,11
3941,2004-12-19,false,5450,11
3942,2004-12-19,false,5451,11
3943,2005-05-08,false,5453,11
3944,2003-08-31,false,5454,11
3945,2005-05-08,false,5455,11
3946,2002-11-03,false,5458,11
3947,2003-04-06,false,5460,11
3948,2004-12-19,false,5461,11
3949,2004-12-19,false,5462,11
3950,2004-12-19,false,5463,11
3951,2004-12-19,false,5464,11
3952,2004-12-19,false,5465,11
3953,2004-12-19,false,5466,11
3954,2004-07-31,false,5467,11
3955,2002-11-03,false,5468,11
3956,2004-02-01,false,5469,11
3957,2004-07-31,false,5470,11
3958,2004-12-19,false,5471,11
3959,2003-08-31,false,5472,11
3960,2003-04-06,false,5473,11
3961,2004-12-19,false,5474,11
3962,2004-12-19,false,5475,11
3963,2003-08-31,false,5476,11
3964,2004-12-19,false,5477,11
3965,2004-12-19,false,5478,11
3966,2003-04-06,false,5479,11
3967,2004-12-19,false,5480,11
3968,2002-11-03,false,5481,11
3969,2004-12-19,false,5482,11
3970,2004-07-31,false,5483,11
3971,2004-07-31,false,5484,11
3972,2004-07-31,false,5485,11
3973,2004-07-31,false,5487,11
3974,2004-07-31,false,5488,11
3975,2004-07-31,false,5489,11
3976,2004-07-31,false,5491,11
3977,2004-07-31,false,5492,11
3978,2004-07-31,false,5493,11
3979,2003-08-31,false,5494,11
3980,2004-07-31,false,5495,11
3981,2004-02-01,false,5496,11
3982,2002-11-03,false,5497,11
3983,2002-11-03,false,5498,11
3984,2004-07-31,false,5500,11
3985,2002-11-03,false,5501,11
3986,2004-02-01,false,5502,11
3987,2003-04-06,false,5503,11
3988,2004-02-01,false,5504,11
3989,2004-02-01,false,5505,11
3990,2004-02-01,false,5506,11
3991,2003-08-31,false,5507,11
3992,2003-08-31,false,5508,11
3993,2003-08-31,false,5509,11
347,2007-06-14,false,362,18
3994,2004-02-01,false,5510,11
3995,2004-02-01,false,5511,11
3996,2003-08-31,false,5512,11
3997,2003-08-31,false,5513,11
3998,2003-04-06,false,5514,11
3999,2002-11-03,false,5515,11
4000,2003-04-06,false,5516,11
4001,2003-04-06,false,5517,11
4002,2003-04-06,false,5518,11
4003,2002-11-03,false,5519,11
4004,2004-02-01,false,5520,11
4005,2002-11-03,false,5521,11
4006,2004-02-01,false,5522,11
4007,2003-08-31,false,5524,11
4008,2003-08-31,false,5525,11
4009,2003-08-31,false,5526,11
4010,2003-08-31,false,5527,11
4011,2003-08-31,false,5529,11
4012,2003-08-31,false,5530,11
4013,2003-08-31,false,5531,11
4014,2003-08-31,false,5532,11
4015,2003-08-31,false,5533,11
4016,2003-08-31,false,5534,11
4017,2003-08-31,false,5535,11
4018,2003-08-31,false,5536,11
4019,2003-08-31,false,5537,11
4020,2003-08-31,false,5538,11
4021,2003-08-31,false,5539,11
4022,2003-06-14,false,5540,23
4023,2003-08-31,false,5541,11
4024,2003-08-31,false,5542,11
4025,2003-08-31,false,5543,11
4026,2003-08-31,false,5544,11
4027,2003-08-31,false,5545,11
4028,2003-08-31,false,5546,11
4029,2003-08-31,false,5548,11
4030,2003-08-31,false,5549,11
4031,2003-04-06,false,5550,11
4032,2003-04-06,false,5551,11
4033,2003-04-06,false,5554,11
4034,2003-04-06,false,5556,11
4035,2003-04-06,false,5557,11
4036,2003-08-31,false,5558,11
4037,2002-11-03,false,5559,11
4038,2003-04-06,false,5561,11
4039,2003-04-06,false,5562,11
4040,2003-04-06,false,5563,11
4041,2003-04-06,false,5564,11
4042,2003-04-06,false,5565,11
4043,2002-11-03,false,5569,11
4044,2003-08-31,false,5571,11
4045,2003-04-06,false,5572,11
4046,2003-08-31,false,5573,11
4047,2003-04-06,false,5574,11
4048,2002-11-03,false,5575,11
4049,2003-04-06,false,5576,11
348,2007-08-29,false,363,18
4050,2002-11-03,false,5577,11
4051,2002-11-03,false,5578,11
4052,2002-11-03,false,5579,11
4053,2002-11-03,false,5580,11
4054,2002-11-03,false,5581,11
4055,2002-11-03,false,5582,11
4056,2002-11-03,false,5583,11
4057,2002-11-03,false,5585,11
4058,2002-11-03,false,5586,11
4059,2002-11-03,false,5587,11
4060,2002-11-03,false,5588,11
4061,2002-11-03,false,5590,11
4062,2002-11-03,false,5592,11
4063,2002-11-03,false,5593,11
4064,2002-11-03,false,5594,11
4065,2002-11-03,false,5595,11
4066,2002-11-03,false,5596,11
4067,2002-11-03,false,5597,11
4068,2002-11-03,false,5598,11
4069,2002-11-03,false,5600,11
4070,2002-11-03,false,5601,11
4071,2002-11-03,false,5602,11
4072,2002-11-03,false,5604,11
4073,2002-11-03,false,5605,11
4074,2002-11-03,false,5606,11
4075,2002-11-03,false,5607,11
4076,2002-11-03,false,5608,11
4077,2002-11-03,false,5609,11
4078,2002-11-03,false,5610,11
4079,2002-11-03,false,5612,11
4080,2002-11-03,false,5613,11
4081,2002-11-03,false,5614,11
4082,2002-11-03,false,5615,11
4083,2002-11-03,false,5616,11
4084,2002-11-03,false,5618,11
4085,2002-11-03,false,5620,11
4086,2002-11-03,false,5621,11
4087,2002-11-03,false,5622,11
4088,2002-11-03,false,5623,11
4089,2002-11-03,false,5624,11
4090,2002-11-03,false,5625,11
4091,2002-11-03,false,5626,11
4092,2002-11-03,false,5627,11
4093,2002-11-03,false,5628,11
4094,2002-11-03,false,5629,11
4095,2002-11-03,false,5630,11
4096,2002-11-03,false,5631,11
4097,2002-11-03,false,5632,11
4098,2002-11-03,false,5636,11
4099,2003-04-06,false,5638,11
4100,2003-04-06,false,5639,11
4101,2003-04-06,false,5640,11
4102,2003-04-06,false,5641,11
4103,2003-04-06,false,5642,11
4104,2003-04-06,false,5644,11
4105,2003-04-06,false,5646,11
4106,2003-04-06,false,5647,11
4107,2003-04-06,false,5648,11
4108,2003-04-06,false,5649,11
4109,2003-04-06,false,5651,11
4110,2003-04-06,false,5652,11
4111,2003-04-06,false,5653,11
4112,2003-04-06,false,5655,11
4113,2003-04-06,false,5657,11
4114,2003-04-06,false,5658,11
4115,2003-04-06,false,5659,11
4116,2003-04-06,false,5660,11
4117,2003-04-06,false,5661,11
4118,2009-04-26,false,5662,11
4119,2009-04-26,false,5663,11
4120,2009-04-26,false,5664,11
4121,2009-04-26,false,5665,11
4122,2009-04-26,false,5666,11
4123,2009-04-26,false,5667,11
4124,2009-04-26,false,5668,11
4125,2009-04-26,false,5669,11
4126,2009-04-26,false,5670,11
4127,2009-04-26,false,5671,11
4128,2009-04-26,false,5672,11
4129,2009-04-26,false,5673,11
4130,2009-04-26,false,5675,25
4131,2009-04-26,false,5676,25
4132,2009-04-26,false,5677,25
4133,2009-04-26,false,5678,25
4134,2009-04-26,false,5681,25
4135,2009-04-26,false,5683,25
4136,2009-04-26,false,5684,25
4137,2009-04-26,false,5685,25
4138,2005-12-03,false,5686,12
4139,2005-12-03,false,5688,12
4140,2005-12-03,false,5689,12
4141,2005-12-03,false,5690,12
4142,2005-12-03,false,5691,12
4143,2005-12-03,false,5692,12
4144,2005-12-03,false,5693,12
4145,2005-12-03,false,5694,12
4146,2005-12-03,false,5695,12
4147,2005-12-03,false,5696,12
4148,2005-12-03,false,5697,12
4149,2004-11-06,false,5698,12
4150,2004-04-04,false,5699,12
4151,2005-12-03,false,5700,12
4152,2004-06-06,false,5701,12
4153,2004-11-06,false,5702,12
4154,2004-11-06,false,5703,12
4155,2004-06-06,false,5704,12
4156,2002-12-08,false,5705,12
4157,2005-12-03,false,5706,12
4158,2001-09-20,false,5707,12
4159,2004-02-15,false,5708,13
4160,2004-02-15,false,5709,13
4161,2005-10-09,false,5711,38
4162,2005-10-09,false,5712,38
4163,2005-06-12,false,5713,38
4164,2000-09-09,false,5714,38
4165,2000-03-11,false,5715,38
4166,2005-10-09,false,5716,12
4167,2005-10-09,false,5717,12
4168,2005-10-09,false,5718,12
4169,2005-10-09,false,5719,12
4170,2005-10-09,false,5720,12
4171,2005-10-09,false,5721,12
4172,2005-10-09,false,5722,12
4173,2005-10-09,false,5723,12
4174,2005-10-09,false,5724,12
4175,2005-10-09,false,5725,12
4176,2005-10-09,false,5726,12
4177,2005-10-09,false,5727,12
4178,2005-10-09,false,5728,12
4179,2005-10-09,false,5729,12
4180,2005-10-09,false,5730,12
4181,2005-10-09,false,5731,12
4182,2005-10-09,false,5733,12
4183,2005-10-09,false,5734,12
4184,2005-10-09,false,5735,12
4185,2005-10-09,false,5736,12
4186,2005-10-09,false,5737,12
4187,2005-10-09,false,5738,12
4188,2005-10-09,false,5739,12
4189,2005-06-12,false,5741,12
4190,2005-10-09,false,5742,12
4191,2005-10-09,false,5743,12
4192,2005-06-12,false,5744,12
4193,2004-09-12,false,5745,12
4194,2005-06-12,false,5746,12
4195,2005-06-12,false,5747,12
4196,2005-06-12,false,5749,12
4197,2005-06-12,false,5750,12
4198,2004-09-12,false,5751,12
4199,2005-10-09,false,5753,12
4200,2005-06-12,false,5754,12
4201,2005-10-09,false,5755,12
4202,2004-06-06,false,5756,12
4203,2003-11-01,false,5757,12
4204,2004-06-06,false,5758,12
4205,2004-04-04,false,5759,12
4206,2005-10-09,false,5760,12
4207,2004-04-04,false,5761,12
4208,2004-06-06,false,5763,12
4209,2005-04-09,false,5764,12
4210,2003-06-01,false,5765,12
4211,2003-11-01,false,5766,12
4212,2004-06-06,false,5767,12
4213,2005-10-09,false,5768,12
4214,2003-06-01,false,5769,12
4215,2003-04-06,false,5770,12
4216,2003-04-06,false,5771,12
4217,2002-12-08,false,5772,12
4218,2001-11-11,false,5773,12
4219,2005-06-12,false,5774,12
4220,2005-06-12,false,5775,12
4221,2005-06-12,false,5776,12
4222,2005-06-12,false,5777,12
4223,2005-06-12,false,5778,12
4224,2005-06-12,false,5779,12
4225,2005-06-12,false,5780,12
4226,2005-06-12,false,5781,12
4227,2005-06-12,false,5782,12
4228,2004-11-06,false,5784,12
4229,2004-11-06,false,5785,12
4230,2004-11-06,false,5786,12
4231,2004-11-06,false,5787,12
4232,2004-06-06,false,5788,12
4233,2005-06-12,false,5789,12
4234,2004-11-06,false,5790,12
4235,2004-11-06,false,5791,12
4236,2004-04-04,false,5792,12
4237,2003-09-06,false,5793,12
4238,2000-06-11,false,5794,12
4239,2003-11-01,false,5795,42
4240,2003-12-14,false,5796,12
4241,2003-09-06,false,5797,12
4242,2005-06-12,false,5798,12
4243,2002-08-04,false,5799,12
4244,2003-12-14,false,5800,12
4245,2003-04-06,false,5801,12
4246,2005-06-12,false,5802,12
4247,2004-12-11,false,5803,38
4248,2004-09-12,false,5804,38
4249,2009-04-24,false,5805,29
4250,2009-04-24,false,5806,29
4251,2009-04-24,false,5807,29
4252,2009-04-26,false,5811,33
4253,2009-04-26,false,5812,33
4254,2009-04-26,false,5813,33
4255,2009-04-26,false,5814,33
4256,2009-04-26,false,5815,33
4257,2009-04-26,false,5816,33
4258,2009-04-26,false,5817,33
4259,2009-04-26,false,5819,33
4260,2009-04-26,false,5820,33
4261,2009-04-26,false,5821,33
4262,2009-04-26,false,5824,33
4263,2009-04-26,false,5834,33
4264,2009-04-24,false,5835,22
4265,2009-04-24,false,5836,22
4266,2009-04-24,false,5837,22
4267,2009-04-24,false,5838,22
4268,2009-04-24,false,5839,22
4269,2009-04-24,false,5840,22
4270,2009-04-24,false,5841,22
4271,2009-04-24,false,5842,22
4272,2009-04-24,false,5843,22
4273,2009-04-24,false,5844,22
4274,2009-04-24,false,5853,22
4275,2009-04-24,false,5854,22
4276,2003-05-27,false,5856,33
4277,2009-04-30,false,5857,5
4278,2009-04-30,false,5859,5
4279,2009-04-30,false,5860,23
4280,2009-04-30,false,5861,23
4281,2009-04-30,false,5862,23
4282,2009-04-30,false,5863,23
4283,2009-04-30,false,5864,23
4284,2009-04-30,false,5865,23
4285,2009-04-30,false,5866,23
4286,2009-04-30,false,5870,23
4287,2009-04-30,false,5871,27
4288,2009-04-30,false,5872,27
4289,2009-04-30,false,5873,27
4290,2009-04-30,false,5874,27
4291,2009-04-30,false,5875,27
349,2007-06-14,false,364,18
4292,2009-04-30,false,5876,27
4293,2009-04-30,false,5877,27
4294,2009-04-30,false,5878,27
4295,2009-04-30,false,5879,27
4296,2009-04-30,false,5880,27
4297,2009-04-30,false,5881,27
4298,2009-04-30,false,5882,27
4299,2009-04-30,false,5883,27
4300,2009-04-30,false,5884,27
4301,2009-04-30,false,5885,27
4302,2009-04-30,false,5886,27
4303,2009-04-30,false,5887,27
4304,2009-04-30,false,5888,27
4305,2009-04-30,false,5889,27
4306,2009-04-30,false,5893,27
4307,2009-04-30,false,5896,27
4308,2009-04-30,false,5897,27
4309,2009-04-30,false,5898,27
4310,2009-04-30,false,5902,27
4311,2009-04-30,false,5904,27
4312,2009-04-30,false,5906,27
4313,2005-04-09,false,5908,12
4314,2005-04-09,false,5910,12
4315,2005-04-09,false,5912,12
4316,2005-04-09,false,5913,12
4317,2005-04-09,false,5914,12
4318,2004-12-11,false,5915,12
4319,2004-09-12,false,5916,12
4320,2004-09-12,false,5917,12
4321,2005-04-09,false,5918,12
4322,2004-06-06,false,5919,12
4323,2005-04-09,false,5920,12
4324,2005-04-09,false,5921,12
4325,2004-06-06,false,5922,12
4326,2009-05-10,false,5923,12
4327,2009-05-10,false,5924,12
4328,2009-05-10,false,5925,12
4329,2009-05-10,false,5926,12
4330,2009-05-10,false,5927,12
4331,2009-05-10,false,5928,12
4332,2009-05-10,false,5929,12
4333,2009-05-10,false,5930,12
4334,2009-05-10,false,5931,12
4335,2009-05-10,false,5932,12
4336,2009-05-10,false,5933,12
4337,2009-05-10,false,5934,12
4338,2009-05-10,false,5935,12
4339,2009-05-10,false,5936,12
4340,2009-05-10,false,5937,12
4341,2009-05-10,false,5938,12
4342,2009-05-10,false,5939,12
4343,2009-05-10,false,5940,12
4344,2009-05-10,false,5941,12
4345,2009-05-10,false,5945,12
4346,2009-05-10,false,5948,12
4347,2009-05-10,false,5950,12
4348,2009-05-10,false,5953,12
4349,2003-09-06,false,5955,12
4350,2009-05-10,false,5956,12
4351,2003-09-06,false,5960,12
4352,2009-05-10,false,5974,38
4353,2009-05-10,false,5975,38
4354,2009-05-10,false,5976,38
4355,2009-05-10,false,5977,38
4356,2009-05-10,false,5978,38
4357,2009-05-10,false,5980,38
4358,2004-12-11,false,5987,12
4359,2004-12-11,false,5988,12
4360,2004-12-11,false,5989,12
4361,2004-12-11,false,5990,12
4362,2004-12-11,false,5991,12
4363,2004-12-11,false,5992,12
4364,2004-12-11,false,5993,12
4365,2004-12-11,false,5994,38
4366,2004-12-11,false,5995,38
4367,2003-12-14,false,5996,38
4368,2003-12-14,false,5997,38
4369,2004-11-06,false,5999,12
4370,2004-11-06,false,6000,12
4371,2004-11-06,false,6001,12
4372,2004-11-06,false,6002,12
4373,2004-11-06,false,6003,12
4374,2004-11-06,false,6004,12
4375,2009-05-09,false,6005,39
4376,2009-05-09,false,6006,39
4377,2009-05-09,false,6009,26
4378,2009-05-09,false,6010,26
4379,2009-05-09,false,6011,26
4380,2009-05-09,false,6012,26
4381,2009-05-09,false,6013,26
4382,2009-05-09,false,6014,26
4383,2009-05-09,false,6015,26
4384,2009-05-09,false,6016,26
4385,2009-05-09,false,6017,26
19424,2019-02-05,false,23451,28
4387,2009-05-09,false,6019,26
4388,2009-05-09,false,6020,26
4389,2009-05-09,false,6021,26
4390,2009-05-09,false,6022,26
4391,2009-05-09,false,6023,26
4392,2009-05-09,false,6024,26
4393,2009-05-09,false,6025,26
4394,2009-05-09,false,6026,26
4395,2009-05-09,false,6027,26
4396,2009-05-09,false,6028,26
4397,2009-05-09,false,6029,26
4398,2009-05-09,false,6030,26
4399,2009-05-09,false,6031,26
4400,2009-05-09,false,6032,26
4401,2009-05-09,false,6033,26
4402,2009-05-09,false,6034,26
4403,2009-05-09,false,6035,26
4404,2009-05-09,false,6036,26
4405,2009-05-09,false,6037,26
4406,2009-05-09,false,6045,26
4407,2009-05-09,false,6049,26
4408,2009-05-09,false,6057,26
4409,2009-05-09,false,6058,26
350,2007-12-13,false,365,18
4410,2004-11-06,false,6076,12
4411,2004-11-06,false,6077,12
4412,2004-11-06,false,6078,12
4413,2004-11-06,false,6079,12
4414,2004-11-06,false,6080,12
4415,2004-11-06,false,6081,12
4416,2004-11-06,false,6082,12
4417,2004-11-06,false,6083,12
4418,2004-11-06,false,6084,12
4419,2004-11-06,false,6085,12
4420,2004-11-06,false,6086,12
4421,2004-11-06,false,6087,12
4422,2004-11-06,false,6088,12
4423,2004-11-06,false,6089,12
4424,2004-11-06,false,6090,12
4425,2004-11-06,false,6091,12
4426,2004-11-06,false,6092,12
4427,2004-11-06,false,6093,12
4428,2004-11-06,false,6094,12
4429,2004-11-06,false,6095,12
4430,2004-11-06,false,6096,12
4431,2004-11-06,false,6097,12
4432,2004-11-06,false,6098,12
4433,2004-11-06,false,6099,12
4434,2004-11-06,false,6100,12
4435,2004-11-06,false,6101,12
4436,2004-11-06,false,6102,12
4437,2004-11-06,false,6103,12
4438,2004-06-06,false,6104,12
4439,2002-03-09,false,6105,12
4440,2004-06-06,false,6106,12
4441,2004-06-06,false,6107,12
4442,2004-04-04,false,6109,12
4443,2004-06-06,false,6110,12
4444,2004-04-04,false,6111,12
4445,2004-11-06,false,6112,12
4446,2004-11-06,false,6113,12
4447,2003-11-01,false,6114,12
4448,2003-06-01,false,6115,12
4449,2003-09-06,false,6116,12
4450,2003-09-06,false,6117,12
4451,2003-11-01,false,6118,12
4452,2004-11-06,false,6119,12
4453,2003-06-01,false,6120,12
4454,2001-09-20,false,6121,12
4455,2004-11-06,false,6122,38
4456,2004-09-12,false,6123,12
4457,2004-09-12,false,6124,12
4458,2004-09-12,false,6125,12
4459,2004-09-12,false,6126,12
4460,2004-09-12,false,6127,12
4461,2004-09-12,false,6128,12
4462,2004-12-05,false,6129,13
4463,2005-11-27,false,6130,13
4464,2004-09-11,false,6131,13
4465,2004-02-15,false,6132,13
351,2007-12-13,false,366,18
4466,2005-11-27,false,6133,13
4467,1980-06-09,false,6134,13
4468,2004-09-11,false,6135,13
4469,2004-02-15,false,6136,13
4470,2005-05-15,false,6137,13
4471,2004-09-12,false,6138,12
4472,2004-09-12,false,6139,12
4473,2004-09-12,false,6140,12
4474,2004-09-12,false,6141,12
4475,2004-09-12,false,6142,12
4476,2004-09-12,false,6143,12
4477,2004-09-12,false,6145,12
4478,2004-09-12,false,6146,12
4479,2004-09-12,false,6147,12
4480,2004-09-12,false,6148,12
4481,2004-09-12,false,6149,12
4482,2004-04-04,false,6150,12
4483,2003-06-14,false,6151,12
4484,2003-09-06,false,6152,12
4485,2002-10-04,false,6153,12
4486,2003-12-14,false,6154,12
4487,2004-04-04,false,6155,12
4488,2004-04-04,false,6156,12
4489,2004-04-04,false,6157,12
4490,2009-05-16,false,6160,28
4491,2008-06-21,false,6161,28
4492,2009-05-16,false,6162,28
4493,2003-09-06,false,6163,12
4494,2003-09-06,false,6164,12
4495,2003-09-06,false,6165,12
4496,2003-09-06,false,6166,12
4497,2003-09-06,false,6167,12
4498,2003-11-01,false,6168,12
4499,2004-09-12,false,6170,12
4500,2003-09-06,false,6171,12
4501,2002-12-08,false,6172,12
4502,2004-04-04,false,6173,12
4503,2002-05-05,false,6174,38
4504,2004-09-12,false,6175,38
4505,2001-11-11,false,6177,38
4506,2004-06-06,false,6178,12
4507,2004-06-06,false,6179,12
4508,2004-06-06,false,6180,12
4509,2004-06-06,false,6181,12
4510,2004-06-06,false,6182,12
4511,2004-06-06,false,6183,12
4512,2004-06-06,false,6184,12
4513,2004-06-06,false,6185,12
4514,2004-06-06,false,6186,12
4515,2004-06-06,false,6187,12
4516,2004-06-06,false,6188,12
4517,2003-09-06,false,6189,12
4518,2003-11-01,false,6190,12
4519,2004-06-06,false,6191,12
4520,2001-11-11,false,6192,12
4521,1998-09-13,false,6193,12
352,2007-06-14,false,367,18
4522,2004-04-04,false,6194,12
4523,2004-04-04,false,6195,12
4524,2004-04-04,false,6196,12
4525,2004-04-04,false,6198,12
4526,2004-04-04,false,6199,12
